loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value
305.0,3.0,0.0,0.0,79.0,236.0,4.0,144.0,72.0,61.0,280.0,89.0
1084.0,3.0,1.0,0.0,41.0,123.0,8.0,177.0,94.0,9.0,129.0,61.0
952.0,5.0,1.0,1.0,83.0,255.0,6.0,474.0,140.0,110.0,318.0,113.0
640.0,1.0,1.0,0.0,47.0,145.0,5.0,579.0,87.0,82.0,180.0,52.0
317.0,5.0,1.0,1.0,18.0,71.0,6.0,486.0,37.0,37.0,40.0,11.0
278.0,4.0,1.0,1.0,41.0,147.0,3.0,80.0,48.0,1.0,87.0,49.0
921.0,0.0,0.0,0.0,45.0,182.0,1.0,209.0,11.0,84.0,101.0,61.0
188.0,4.0,0.0,0.0,40.0,165.0,2.0,78.0,97.0,38.0,145.0,59.0
1730.0,1.0,1.0,0.0,64.0,194.0,5.0,447.0,161.0,44.0,185.0,95.0
196.0,0.0,0.0,0.0,28.0,67.0,4.0,469.0,73.0,6.0,114.0,27.0
934.0,2.0,0.0,0.0,30.0,60.0,4.0,37.0,4.0,49.0,70.0,27.0
1865.0,4.0,0.0,0.0,77.0,309.0,9.0,227.0,125.0,85.0,213.0,64.0
862.0,3.0,1.0,1.0,85.0,288.0,1.0,12.0,91.0,28.0,295.0,49.0
1429.0,4.0,0.0,1.0,9.0,41.0,2.0,208.0,11.0,7.0,40.0,15.0
872.0,0.0,0.0,1.0,56.0,138.0,7.0,262.0,83.0,42.0,161.0,37.0
906.0,4.0,1.0,0.0,30.0,103.0,7.0,383.0,79.0,49.0,101.0,18.0
354.0,2.0,1.0,1.0,38.0,82.0,2.0,23.0,113.0,10.0,140.0,41.0
694.0,3.0,1.0,0.0,63.0,162.0,1.0,244.0,54.0,8.0,182.0,76.0
1957.0,3.0,1.0,0.0,88.0,262.0,3.0,226.0,172.0,124.0,275.0,60.0
1396.0,5.0,1.0,1.0,42.0,120.0,3.0,259.0,25.0,5.0,126.0,63.0
1537.0,3.0,1.0,1.0,36.0,134.0,7.0,352.0,49.0,4.0,121.0,53.0
669.0,4.0,1.0,1.0,51.0,104.0,5.0,390.0,159.0,19.0,202.0,29.0
1205.0,2.0,1.0,0.0,29.0,102.0,4.0,440.0,56.0,59.0,87.0,16.0
1631.0,0.0,0.0,0.0,29.0,101.0,8.0,313.0,14.0,50.0,69.0,16.0
1718.0,0.0,0.0,0.0,93.0,279.0,8.0,269.0,63.0,103.0,297.0,138.0
1514.0,4.0,0.0,0.0,13.0,46.0,7.0,89.0,19.0,11.0,27.0,20.0
519.0,2.0,0.0,1.0,83.0,312.0,2.0,404.0,171.0,9.0,263.0,56.0
252.0,5.0,1.0,0.0,61.0,145.0,2.0,300.0,162.0,105.0,215.0,54.0
1649.0,1.0,1.0,1.0,25.0,51.0,2.0,110.0,49.0,15.0,58.0,26.0
672.0,5.0,0.0,1.0,13.0,46.0,2.0,309.0,35.0,10.0,29.0,9.0
1737.0,0.0,0.0,1.0,51.0,173.0,1.0,478.0,21.0,102.0,194.0,77.0
1131.0,2.0,1.0,1.0,94.0,293.0,7.0,193.0,240.0,63.0,312.0,74.0
1325.0,4.0,0.0,1.0,89.0,279.0,5.0,493.0,240.0,118.0,190.0,97.0
885.0,4.0,1.0,0.0,96.0,316.0,8.0,285.0,96.0,4.0,333.0,140.0
459.0,3.0,0.0,1.0,94.0,332.0,0.0,435.0,26.0,20.0,324.0,67.0
2067.0,5.0,1.0,0.0,76.0,266.0,2.0,418.0,45.0,131.0,182.0,74.0
575.0,2.0,1.0,1.0,19.0,53.0,7.0,123.0,5.0,3.0,68.0,12.0
248.0,4.0,1.0,0.0,81.0,302.0,2.0,78.0,213.0,23.0,264.0,46.0
300.0,1.0,1.0,1.0,47.0,165.0,5.0,447.0,18.0,27.0,108.0,59.0
1826.0,3.0,0.0,0.0,68.0,214.0,6.0,469.0,55.0,85.0,190.0,96.0
491.0,3.0,0.0,0.0,96.0,253.0,4.0,101.0,235.0,67.0,354.0,115.0
688.0,4.0,1.0,0.0,69.0,140.0,6.0,230.0,138.0,104.0,179.0,61.0
742.0,1.0,1.0,0.0,24.0,76.0,5.0,6.0,21.0,24.0,73.0,33.0
2008.0,3.0,0.0,0.0,36.0,118.0,9.0,62.0,42.0,51.0,113.0,30.0
1624.0,3.0,0.0,0.0,17.0,38.0,5.0,515.0,47.0,11.0,50.0,21.0
1680.0,4.0,0.0,0.0,2.0,11.0,8.0,512.0,0.0,0.0,6.0,6.0
376.0,5.0,1.0,0.0,29.0,105.0,4.0,371.0,52.0,17.0,71.0,15.0
922.0,2.0,1.0,0.0,69.0,263.0,2.0,417.0,166.0,98.0,208.0,79.0
1019.0,3.0,0.0,0.0,81.0,169.0,3.0,554.0,48.0,88.0,180.0,100.0
1717.0,1.0,1.0,0.0,91.0,284.0,2.0,219.0,112.0,16.0,194.0,110.0
1303.0,3.0,0.0,1.0,37.0,140.0,8.0,473.0,110.0,76.0,136.0,49.0
542.0,0.0,1.0,0.0,64.0,138.0,9.0,58.0,69.0,51.0,251.0,78.0
770.0,3.0,0.0,1.0,86.0,297.0,3.0,299.0,137.0,127.0,212.0,59.0
961.0,0.0,1.0,1.0,23.0,64.0,7.0,261.0,46.0,34.0,59.0,13.0
1435.0,2.0,1.0,0.0,57.0,195.0,9.0,26.0,79.0,15.0,194.0,85.0
1765.0,4.0,1.0,0.0,72.0,176.0,2.0,81.0,135.0,123.0,221.0,47.0
1799.0,5.0,1.0,1.0,69.0,215.0,8.0,575.0,71.0,0.0,186.0,47.0
1302.0,3.0,1.0,1.0,61.0,236.0,7.0,347.0,128.0,93.0,149.0,51.0
1554.0,1.0,0.0,0.0,72.0,158.0,1.0,346.0,215.0,129.0,250.0,43.0
1095.0,2.0,1.0,0.0,39.0,159.0,2.0,239.0,36.0,31.0,148.0,37.0
1189.0,5.0,0.0,1.0,50.0,124.0,7.0,408.0,118.0,1.0,178.0,72.0
1778.0,4.0,1.0,1.0,40.0,88.0,0.0,584.0,68.0,53.0,106.0,59.0
279.0,0.0,1.0,0.0,34.0,75.0,6.0,73.0,99.0,69.0,116.0,30.0
299.0,3.0,1.0,1.0,60.0,143.0,0.0,354.0,184.0,84.0,165.0,66.0
1903.0,0.0,0.0,0.0,89.0,267.0,5.0,475.0,234.0,29.0,339.0,95.0
1585.0,5.0,1.0,0.0,20.0,51.0,5.0,518.0,50.0,33.0,67.0,16.0
128.0,3.0,1.0,1.0,86.0,335.0,3.0,83.0,149.0,163.0,181.0,60.0
1892.0,3.0,0.0,0.0,45.0,93.0,4.0,238.0,53.0,72.0,117.0,53.0
157.0,5.0,1.0,1.0,41.0,90.0,4.0,145.0,22.0,67.0,97.0,41.0
1339.0,0.0,0.0,1.0,39.0,108.0,7.0,473.0,69.0,53.0,82.0,48.0
928.0,5.0,0.0,0.0,14.0,37.0,8.0,222.0,4.0,12.0,50.0,20.0
1313.0,1.0,1.0,1.0,95.0,232.0,1.0,356.0,152.0,94.0,230.0,80.0
918.0,3.0,1.0,0.0,35.0,106.0,7.0,1.0,79.0,23.0,93.0,34.0
83.0,1.0,1.0,1.0,50.0,190.0,3.0,176.0,144.0,95.0,185.0,42.0
1053.0,3.0,0.0,0.0,33.0,82.0,8.0,301.0,74.0,0.0,124.0,25.0
794.0,0.0,1.0,0.0,57.0,200.0,1.0,492.0,4.0,37.0,161.0,48.0
2046.0,2.0,0.0,0.0,13.0,30.0,1.0,452.0,4.0,12.0,51.0,7.0
1591.0,3.0,1.0,0.0,88.0,264.0,6.0,329.0,54.0,0.0,307.0,52.0
1286.0,3.0,1.0,0.0,74.0,188.0,6.0,451.0,149.0,150.0,232.0,73.0
1118.0,3.0,1.0,0.0,76.0,174.0,2.0,100.0,127.0,37.0,244.0,100.0
539.0,0.0,1.0,0.0,80.0,200.0,1.0,356.0,132.0,102.0,256.0,78.0
2042.0,2.0,1.0,0.0,17.0,43.0,5.0,279.0,31.0,13.0,45.0,11.0
1640.0,4.0,0.0,0.0,56.0,144.0,4.0,382.0,24.0,101.0,174.0,39.0
1740.0,0.0,0.0,0.0,50.0,175.0,8.0,251.0,84.0,54.0,127.0,31.0
1793.0,1.0,0.0,1.0,41.0,169.0,1.0,256.0,105.0,66.0,112.0,22.0
528.0,5.0,1.0,1.0,94.0,291.0,1.0,141.0,223.0,35.0,351.0,130.0
1265.0,3.0,0.0,1.0,76.0,268.0,7.0,253.0,37.0,81.0,215.0,86.0
815.0,1.0,0.0,0.0,14.0,37.0,4.0,307.0,23.0,27.0,52.0,14.0
1845.0,3.0,0.0,0.0,94.0,334.0,9.0,216.0,240.0,26.0,240.0,53.0
722.0,1.0,0.0,1.0,20.0,84.0,9.0,232.0,11.0,40.0,79.0,26.0
2037.0,2.0,0.0,1.0,64.0,253.0,2.0,430.0,110.0,19.0,186.0,92.0
2087.0,5.0,0.0,0.0,86.0,288.0,4.0,253.0,169.0,139.0,305.0,99.0
570.0,0.0,0.0,1.0,62.0,216.0,5.0,417.0,155.0,101.0,237.0,53.0
251.0,2.0,1.0,0.0,22.0,59.0,5.0,545.0,50.0,37.0,92.0,11.0
700.0,4.0,1.0,0.0,64.0,170.0,6.0,481.0,168.0,14.0,172.0,39.0
822.0,4.0,0.0,0.0,61.0,173.0,2.0,304.0,161.0,33.0,232.0,32.0
1279.0,4.0,0.0,1.0,19.0,74.0,3.0,188.0,44.0,4.0,41.0,13.0
842.0,1.0,1.0,1.0,0.0,3.0,0.0,205.0,6.0,1.0,5.0,2.0
137.0,0.0,0.0,0.0,86.0,304.0,5.0,419.0,18.0,7.0,254.0,114.0
54.0,5.0,0.0,0.0,1.0,8.0,0.0,0.0,2.0,5.0,4.0,4.0
1982.0,2.0,0.0,1.0,76.0,218.0,2.0,226.0,120.0,25.0,190.0,108.0
1077.0,2.0,1.0,1.0,70.0,216.0,5.0,331.0,1.0,114.0,143.0,38.0
1012.0,2.0,0.0,0.0,80.0,268.0,4.0,122.0,115.0,49.0,289.0,45.0
1255.0,1.0,1.0,1.0,96.0,346.0,5.0,320.0,240.0,41.0,293.0,112.0
1621.0,0.0,1.0,1.0,75.0,166.0,6.0,168.0,216.0,40.0,286.0,64.0
1178.0,3.0,0.0,0.0,54.0,131.0,2.0,549.0,150.0,97.0,120.0,60.0
414.0,2.0,1.0,0.0,46.0,103.0,3.0,280.0,38.0,52.0,147.0,45.0
1349.0,4.0,1.0,1.0,75.0,231.0,2.0,97.0,40.0,34.0,205.0,107.0
1827.0,3.0,0.0,1.0,61.0,196.0,5.0,459.0,20.0,24.0,152.0,31.0
1915.0,1.0,0.0,0.0,69.0,140.0,5.0,410.0,47.0,5.0,270.0,84.0
1443.0,5.0,1.0,0.0,67.0,189.0,5.0,105.0,101.0,50.0,246.0,90.0
1969.0,2.0,1.0,0.0,41.0,85.0,2.0,206.0,73.0,65.0,166.0,27.0
270.0,3.0,0.0,1.0,87.0,182.0,4.0,65.0,62.0,0.0,314.0,103.0
1124.0,5.0,0.0,1.0,95.0,296.0,5.0,130.0,194.0,168.0,207.0,69.0
667.0,5.0,0.0,1.0,33.0,132.0,4.0,228.0,32.0,57.0,122.0,31.0
584.0,4.0,0.0,0.0,11.0,33.0,4.0,348.0,33.0,19.0,26.0,11.0
1970.0,0.0,1.0,0.0,36.0,130.0,2.0,346.0,97.0,0.0,83.0,26.0
750.0,1.0,0.0,1.0,97.0,331.0,6.0,69.0,235.0,71.0,289.0,62.0
1511.0,2.0,1.0,0.0,64.0,138.0,0.0,166.0,109.0,114.0,204.0,60.0
1770.0,5.0,0.0,1.0,41.0,135.0,8.0,309.0,97.0,8.0,137.0,24.0
618.0,3.0,1.0,1.0,92.0,211.0,4.0,23.0,52.0,155.0,292.0,113.0
85.0,3.0,1.0,0.0,92.0,338.0,7.0,241.0,183.0,44.0,349.0,48.0
1449.0,4.0,0.0,0.0,37.0,123.0,3.0,246.0,83.0,25.0,120.0,45.0
1348.0,5.0,0.0,1.0,61.0,129.0,7.0,21.0,68.0,40.0,149.0,71.0
319.0,0.0,1.0,0.0,91.0,198.0,4.0,433.0,49.0,18.0,216.0,134.0
272.0,2.0,0.0,1.0,3.0,10.0,1.0,124.0,15.0,5.0,15.0,6.0
1236.0,0.0,1.0,0.0,37.0,143.0,0.0,420.0,93.0,40.0,143.0,54.0
840.0,0.0,0.0,0.0,95.0,299.0,1.0,0.0,172.0,164.0,361.0,92.0
580.0,3.0,1.0,1.0,68.0,158.0,7.0,76.0,21.0,52.0,227.0,100.0
726.0,2.0,1.0,0.0,50.0,145.0,5.0,350.0,116.0,52.0,178.0,41.0
353.0,4.0,0.0,0.0,5.0,23.0,6.0,426.0,22.0,6.0,16.0,4.0
1104.0,1.0,1.0,1.0,51.0,117.0,4.0,537.0,5.0,104.0,186.0,50.0
1609.0,5.0,1.0,0.0,1.0,2.0,3.0,93.0,5.0,3.0,9.0,2.0
1165.0,5.0,1.0,1.0,39.0,93.0,0.0,7.0,89.0,78.0,82.0,31.0
1058.0,0.0,1.0,0.0,62.0,139.0,0.0,206.0,17.0,92.0,228.0,35.0
1024.0,5.0,1.0,0.0,74.0,160.0,8.0,556.0,52.0,19.0,204.0,50.0
620.0,0.0,1.0,1.0,53.0,160.0,4.0,414.0,120.0,15.0,116.0,62.0
1079.0,4.0,1.0,1.0,26.0,81.0,4.0,214.0,16.0,12.0,88.0,37.0
363.0,1.0,1.0,0.0,67.0,141.0,4.0,513.0,47.0,130.0,264.0,90.0
507.0,2.0,0.0,0.0,56.0,130.0,1.0,562.0,85.0,54.0,183.0,45.0
733.0,3.0,1.0,0.0,51.0,200.0,1.0,556.0,44.0,73.0,181.0,76.0
133.0,2.0,0.0,0.0,94.0,222.0,8.0,536.0,75.0,160.0,240.0,126.0
1353.0,5.0,0.0,1.0,86.0,210.0,6.0,537.0,81.0,64.0,282.0,99.0
1594.0,2.0,1.0,1.0,77.0,222.0,2.0,263.0,82.0,53.0,176.0,81.0
617.0,1.0,0.0,0.0,82.0,247.0,5.0,384.0,54.0,149.0,227.0,77.0
124.0,4.0,0.0,0.0,70.0,188.0,1.0,463.0,95.0,70.0,176.0,36.0
1662.0,5.0,1.0,1.0,49.0,134.0,6.0,220.0,122.0,89.0,191.0,47.0
1752.0,4.0,1.0,1.0,55.0,141.0,5.0,336.0,146.0,86.0,126.0,47.0
1819.0,5.0,1.0,1.0,43.0,124.0,3.0,7.0,111.0,38.0,123.0,27.0
573.0,0.0,1.0,0.0,24.0,91.0,8.0,563.0,29.0,14.0,48.0,23.0
198.0,2.0,1.0,0.0,82.0,260.0,1.0,116.0,223.0,79.0,288.0,62.0
1780.0,3.0,1.0,0.0,67.0,182.0,2.0,58.0,141.0,0.0,185.0,96.0
1448.0,2.0,1.0,0.0,29.0,87.0,9.0,576.0,51.0,56.0,68.0,40.0
1796.0,1.0,1.0,1.0,36.0,108.0,2.0,449.0,22.0,18.0,84.0,57.0
1924.0,4.0,0.0,0.0,95.0,265.0,4.0,155.0,115.0,39.0,308.0,93.0
882.0,5.0,1.0,0.0,88.0,340.0,0.0,133.0,185.0,168.0,180.0,104.0
35.0,2.0,1.0,0.0,41.0,103.0,8.0,128.0,22.0,15.0,90.0,52.0
2014.0,3.0,0.0,0.0,76.0,215.0,3.0,210.0,78.0,51.0,192.0,91.0
1409.0,5.0,1.0,1.0,68.0,237.0,6.0,145.0,104.0,57.0,208.0,47.0
488.0,0.0,0.0,0.0,42.0,103.0,9.0,344.0,69.0,46.0,165.0,54.0
1538.0,3.0,0.0,0.0,82.0,306.0,8.0,291.0,203.0,141.0,202.0,85.0
2073.0,5.0,0.0,1.0,5.0,23.0,0.0,553.0,12.0,5.0,11.0,5.0
265.0,4.0,0.0,1.0,18.0,69.0,4.0,523.0,26.0,3.0,73.0,10.0
68.0,2.0,0.0,0.0,6.0,29.0,3.0,17.0,4.0,10.0,17.0,9.0
1288.0,2.0,1.0,1.0,39.0,111.0,6.0,199.0,82.0,75.0,98.0,55.0
1687.0,1.0,0.0,1.0,68.0,157.0,1.0,247.0,131.0,86.0,263.0,79.0
1565.0,4.0,1.0,1.0,68.0,238.0,4.0,367.0,189.0,60.0,213.0,63.0
818.0,4.0,0.0,0.0,14.0,52.0,4.0,269.0,5.0,12.0,38.0,14.0
1222.0,5.0,0.0,0.0,91.0,330.0,2.0,432.0,43.0,6.0,322.0,82.0
11.0,4.0,1.0,1.0,27.0,91.0,6.0,468.0,30.0,28.0,64.0,43.0
256.0,3.0,0.0,1.0,8.0,32.0,7.0,519.0,9.0,17.0,27.0,7.0
1245.0,0.0,0.0,1.0,69.0,190.0,2.0,471.0,40.0,48.0,215.0,50.0
1081.0,0.0,0.0,0.0,16.0,55.0,8.0,46.0,30.0,7.0,64.0,10.0
1971.0,1.0,1.0,1.0,66.0,165.0,4.0,426.0,21.0,26.0,235.0,56.0
2024.0,0.0,0.0,1.0,23.0,51.0,2.0,158.0,20.0,35.0,79.0,18.0
695.0,0.0,0.0,0.0,26.0,70.0,2.0,366.0,36.0,22.0,54.0,32.0
1142.0,1.0,0.0,0.0,68.0,267.0,2.0,283.0,68.0,122.0,212.0,49.0
138.0,3.0,0.0,1.0,7.0,21.0,4.0,184.0,9.0,0.0,25.0,5.0
389.0,2.0,1.0,0.0,68.0,199.0,3.0,358.0,167.0,50.0,258.0,91.0
81.0,2.0,0.0,1.0,84.0,315.0,2.0,488.0,95.0,165.0,242.0,98.0
535.0,2.0,1.0,0.0,38.0,91.0,3.0,558.0,45.0,37.0,99.0,48.0
1006.0,1.0,0.0,0.0,95.0,329.0,4.0,518.0,237.0,160.0,280.0,66.0
1158.0,2.0,0.0,0.0,12.0,44.0,1.0,53.0,22.0,6.0,41.0,14.0
1103.0,2.0,0.0,1.0,68.0,187.0,2.0,216.0,54.0,93.0,255.0,95.0
2079.0,5.0,1.0,1.0,80.0,267.0,1.0,334.0,155.0,77.0,210.0,41.0
814.0,5.0,1.0,0.0,77.0,294.0,2.0,260.0,59.0,139.0,156.0,87.0
294.0,4.0,0.0,1.0,93.0,312.0,2.0,212.0,60.0,13.0,281.0,122.0
911.0,3.0,1.0,1.0,81.0,206.0,1.0,307.0,45.0,2.0,187.0,96.0
1138.0,5.0,1.0,1.0,24.0,90.0,7.0,387.0,52.0,12.0,74.0,37.0
1919.0,3.0,0.0,1.0,88.0,322.0,7.0,151.0,229.0,70.0,257.0,71.0
302.0,4.0,1.0,1.0,54.0,172.0,4.0,221.0,143.0,23.0,118.0,72.0
1430.0,3.0,1.0,0.0,85.0,245.0,9.0,58.0,240.0,87.0,305.0,43.0
343.0,5.0,1.0,1.0,9.0,24.0,1.0,573.0,20.0,10.0,19.0,5.0
1169.0,0.0,0.0,0.0,75.0,245.0,4.0,333.0,169.0,107.0,271.0,45.0
527.0,1.0,0.0,0.0,73.0,278.0,7.0,397.0,98.0,11.0,160.0,67.0
1438.0,1.0,1.0,1.0,83.0,259.0,3.0,496.0,222.0,64.0,319.0,126.0
1340.0,1.0,1.0,1.0,78.0,275.0,9.0,515.0,219.0,126.0,253.0,106.0
1836.0,5.0,0.0,1.0,55.0,202.0,7.0,126.0,29.0,19.0,221.0,39.0
170.0,2.0,0.0,1.0,20.0,48.0,9.0,544.0,39.0,12.0,61.0,31.0
803.0,4.0,1.0,0.0,37.0,87.0,0.0,364.0,88.0,57.0,137.0,31.0
734.0,3.0,0.0,0.0,45.0,171.0,4.0,90.0,125.0,53.0,184.0,53.0
391.0,2.0,0.0,0.0,39.0,125.0,7.0,42.0,104.0,70.0,155.0,41.0
717.0,3.0,0.0,1.0,73.0,248.0,8.0,247.0,126.0,79.0,282.0,47.0
585.0,4.0,0.0,0.0,57.0,196.0,6.0,164.0,143.0,68.0,218.0,32.0
1400.0,3.0,1.0,1.0,8.0,34.0,3.0,415.0,31.0,13.0,37.0,13.0
889.0,1.0,0.0,0.0,61.0,217.0,9.0,337.0,96.0,79.0,132.0,55.0
1862.0,2.0,1.0,0.0,78.0,175.0,9.0,242.0,25.0,97.0,271.0,108.0
136.0,0.0,0.0,0.0,82.0,203.0,4.0,172.0,16.0,15.0,247.0,119.0
2001.0,5.0,0.0,0.0,69.0,179.0,3.0,439.0,206.0,79.0,205.0,53.0
1014.0,5.0,1.0,1.0,25.0,84.0,9.0,377.0,27.0,12.0,87.0,13.0
1829.0,2.0,0.0,0.0,31.0,127.0,7.0,0.0,56.0,59.0,71.0,31.0
1217.0,5.0,1.0,1.0,11.0,28.0,7.0,511.0,3.0,17.0,48.0,14.0
1466.0,1.0,1.0,1.0,69.0,177.0,9.0,172.0,67.0,132.0,190.0,93.0
1459.0,4.0,0.0,1.0,62.0,214.0,4.0,81.0,166.0,82.0,148.0,57.0
682.0,3.0,0.0,1.0,31.0,82.0,5.0,278.0,76.0,51.0,75.0,39.0
335.0,4.0,1.0,1.0,42.0,163.0,6.0,573.0,9.0,14.0,146.0,59.0
663.0,0.0,1.0,0.0,45.0,152.0,7.0,11.0,129.0,2.0,172.0,27.0
347.0,0.0,0.0,0.0,87.0,255.0,8.0,224.0,125.0,34.0,226.0,54.0
1698.0,3.0,0.0,1.0,46.0,112.0,5.0,228.0,37.0,80.0,153.0,54.0
1738.0,2.0,1.0,0.0,97.0,196.0,2.0,12.0,210.0,22.0,308.0,110.0
2047.0,3.0,1.0,1.0,38.0,83.0,1.0,357.0,116.0,63.0,150.0,35.0
101.0,3.0,0.0,1.0,88.0,299.0,2.0,329.0,169.0,110.0,266.0,92.0
1625.0,5.0,0.0,0.0,42.0,150.0,1.0,98.0,3.0,54.0,172.0,24.0
1126.0,5.0,1.0,1.0,65.0,173.0,6.0,528.0,128.0,2.0,192.0,56.0
753.0,3.0,0.0,0.0,0.0,5.0,8.0,441.0,3.0,2.0,0.0,2.0
1351.0,2.0,0.0,1.0,25.0,93.0,6.0,247.0,59.0,2.0,99.0,19.0
741.0,4.0,0.0,1.0,18.0,44.0,0.0,307.0,6.0,1.0,64.0,30.0
383.0,4.0,0.0,0.0,20.0,83.0,2.0,293.0,28.0,29.0,64.0,33.0
1647.0,5.0,0.0,1.0,14.0,38.0,0.0,438.0,15.0,10.0,39.0,10.0
1235.0,0.0,1.0,1.0,17.0,60.0,7.0,496.0,12.0,1.0,48.0,19.0
105.0,4.0,1.0,1.0,2.0,12.0,0.0,359.0,0.0,6.0,6.0,5.0
2052.0,1.0,1.0,1.0,30.0,78.0,4.0,360.0,92.0,38.0,89.0,19.0
792.0,3.0,0.0,1.0,30.0,96.0,4.0,16.0,92.0,55.0,85.0,36.0
1359.0,0.0,1.0,0.0,75.0,288.0,6.0,487.0,63.0,118.0,231.0,47.0
1298.0,5.0,0.0,1.0,4.0,11.0,4.0,561.0,15.0,4.0,17.0,7.0
590.0,4.0,0.0,1.0,16.0,55.0,6.0,5.0,7.0,33.0,33.0,20.0
2076.0,1.0,1.0,0.0,69.0,167.0,2.0,443.0,12.0,5.0,267.0,68.0
44.0,5.0,0.0,1.0,51.0,183.0,1.0,83.0,28.0,97.0,116.0,42.0
1025.0,3.0,1.0,0.0,78.0,198.0,4.0,300.0,99.0,155.0,258.0,52.0
1029.0,3.0,0.0,1.0,59.0,178.0,6.0,231.0,119.0,42.0,159.0,75.0
699.0,1.0,0.0,1.0,88.0,225.0,4.0,109.0,1.0,156.0,314.0,47.0
435.0,1.0,1.0,0.0,86.0,172.0,9.0,517.0,19.0,36.0,237.0,74.0
809.0,4.0,1.0,1.0,14.0,35.0,0.0,580.0,13.0,4.0,45.0,20.0
443.0,4.0,0.0,1.0,87.0,204.0,2.0,374.0,12.0,92.0,201.0,67.0
501.0,0.0,0.0,0.0,92.0,321.0,1.0,308.0,155.0,50.0,248.0,78.0
1616.0,3.0,1.0,0.0,24.0,78.0,5.0,122.0,74.0,19.0,65.0,22.0
931.0,0.0,1.0,0.0,38.0,122.0,8.0,552.0,111.0,8.0,141.0,23.0
397.0,5.0,0.0,1.0,21.0,53.0,3.0,333.0,27.0,19.0,83.0,25.0
1498.0,1.0,1.0,0.0,20.0,47.0,0.0,444.0,12.0,25.0,64.0,32.0
1049.0,5.0,1.0,1.0,64.0,157.0,5.0,496.0,132.0,50.0,144.0,50.0
1533.0,3.0,0.0,0.0,12.0,29.0,3.0,442.0,23.0,20.0,33.0,20.0
192.0,4.0,1.0,1.0,56.0,130.0,6.0,432.0,162.0,93.0,160.0,70.0
357.0,4.0,1.0,0.0,48.0,184.0,4.0,444.0,37.0,6.0,127.0,26.0
476.0,4.0,0.0,0.0,46.0,137.0,0.0,385.0,114.0,17.0,151.0,46.0
219.0,3.0,0.0,0.0,3.0,7.0,9.0,195.0,9.0,8.0,6.0,2.0
990.0,5.0,0.0,1.0,67.0,180.0,1.0,99.0,127.0,131.0,229.0,61.0
775.0,5.0,1.0,1.0,33.0,115.0,1.0,333.0,24.0,29.0,116.0,36.0
426.0,0.0,0.0,1.0,88.0,317.0,4.0,579.0,169.0,58.0,204.0,95.0
1728.0,2.0,1.0,1.0,11.0,46.0,3.0,274.0,22.0,18.0,31.0,17.0
1467.0,4.0,1.0,1.0,68.0,195.0,7.0,372.0,94.0,53.0,142.0,73.0
1569.0,0.0,1.0,0.0,23.0,68.0,4.0,282.0,41.0,8.0,58.0,26.0
380.0,3.0,1.0,0.0,56.0,198.0,8.0,479.0,15.0,108.0,160.0,56.0
1150.0,3.0,0.0,1.0,59.0,213.0,7.0,125.0,30.0,61.0,148.0,72.0
1180.0,0.0,1.0,0.0,37.0,110.0,5.0,5.0,51.0,59.0,85.0,21.0
1500.0,4.0,1.0,1.0,78.0,229.0,6.0,428.0,110.0,121.0,196.0,54.0
948.0,4.0,0.0,1.0,60.0,159.0,9.0,424.0,89.0,40.0,143.0,44.0
556.0,0.0,0.0,0.0,4.0,20.0,3.0,318.0,19.0,5.0,19.0,3.0
1721.0,3.0,1.0,0.0,67.0,224.0,1.0,341.0,10.0,134.0,152.0,64.0
701.0,2.0,1.0,0.0,59.0,215.0,1.0,104.0,99.0,1.0,199.0,58.0
1335.0,5.0,1.0,0.0,49.0,155.0,1.0,299.0,61.0,77.0,123.0,70.0
790.0,0.0,0.0,1.0,96.0,354.0,0.0,303.0,67.0,104.0,324.0,60.0
184.0,3.0,1.0,1.0,66.0,166.0,8.0,319.0,37.0,9.0,153.0,49.0
1296.0,5.0,1.0,0.0,60.0,134.0,0.0,163.0,34.0,123.0,136.0,55.0
1214.0,2.0,1.0,0.0,53.0,193.0,7.0,27.0,25.0,48.0,106.0,37.0
1593.0,4.0,0.0,1.0,58.0,167.0,5.0,299.0,154.0,32.0,218.0,39.0
424.0,1.0,0.0,0.0,50.0,109.0,2.0,388.0,142.0,76.0,185.0,27.0
1993.0,3.0,0.0,1.0,76.0,197.0,6.0,417.0,47.0,72.0,170.0,86.0
1297.0,2.0,0.0,1.0,34.0,89.0,8.0,390.0,45.0,18.0,104.0,35.0
1212.0,3.0,0.0,0.0,18.0,39.0,2.0,516.0,14.0,17.0,66.0,12.0
440.0,0.0,0.0,1.0,11.0,45.0,1.0,520.0,6.0,1.0,30.0,8.0
543.0,2.0,1.0,0.0,53.0,201.0,5.0,571.0,89.0,94.0,120.0,33.0
312.0,0.0,0.0,0.0,89.0,219.0,2.0,116.0,75.0,6.0,179.0,98.0
812.0,4.0,1.0,1.0,14.0,41.0,9.0,79.0,18.0,3.0,49.0,19.0
1831.0,3.0,0.0,0.0,8.0,37.0,2.0,316.0,8.0,1.0,25.0,5.0
103.0,2.0,0.0,0.0,46.0,129.0,0.0,275.0,138.0,58.0,92.0,52.0
141.0,3.0,0.0,1.0,72.0,193.0,0.0,406.0,42.0,89.0,287.0,42.0
242.0,0.0,1.0,1.0,1.0,8.0,0.0,177.0,3.0,1.0,8.0,4.0
